,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
106,1.0,6.94800424712717e-309,1.776420022362308e-308,7.759176222274614e-309,7.185578203213195e-309,1.1441897701787975e-308,9.299114122119933e-309,6.299508243790612e-309,1.3169260476949604e-308,1.1709573951499485e-308,8.80335224843446e-309,1.8956807121240755e-308,8.331172835891417e-309
107,0.011288210632568954,0.01462995281315389,0.01445328212137085,0.01620036535618818,0.014266958978350012,0.03808673604894875,0.03325426763279538,0.012431386893913814,0.023736969552089617,0.024674480467906358,0.054039658040216446,0.013410816458904296,0.014047364217957459
108,1.0,6.98955413973431e-309,1.7341783574554997e-308,7.678609017867e-309,7.17747621408855e-309,1.140066235219938e-308,9.26213664326828e-309,6.31425237459699e-309,1.298519324201876e-308,1.1672377944622273e-308,8.839403356657164e-309,1.8126388160259384e-308,8.334989299831995e-309
109,1.0,7.128389417137537e-309,1.6416482979325904e-308,7.75101932700477e-309,7.24100412344277e-309,1.205172830459104e-308,1.0254338236346163e-308,6.32449516810898e-309,1.362678970593551e-308,1.326371416104094e-308,9.679278777151087e-309,2.2861822591763097e-308,8.34720156747404e-309
110,0.2053215297607114,0.017307608721820758,0.045446843706850905,0.02006229876384329,0.01802045863094706,0.033581053193582504,0.02746717760772063,0.01529063572382818,0.04043939846583164,0.03681287119821498,0.024935887918506698,0.09612103883427286,0.020666084151546665
111,1.0,6.93360330719352e-309,1.776275466218125e-308,7.75589281862141e-309,7.17661566726381e-309,1.140466316526006e-308,9.23402754518744e-309,6.29730492375023e-309,1.3119091881951624e-308,1.1608880745187944e-308,8.755587230325386e-309,1.865021813793246e-308,8.31811261862608e-309
112,0.557868960034057,0.016414911636156913,0.041103918581284746,0.018474066464994728,0.01690289646060041,0.030148582019812267,0.02515348886906682,0.01448900302098281,0.03527361569576086,0.033354917998323116,0.023158983935849163,0.07208998663798541,0.0194610380329217
113,8.66300771433526e-309,3.860666071868447e-308,1.4877587116833746e-308,2.2625905900251406e-308,4.410898688045404e-308,1.253996379607008e-308,1.0948563426372636e-308,3.0035957247845825e-308,1.302701098928539e-308,9.850935231353166e-309,9.70681449802747e-309,9.7260924421591e-309,1.0
114,6.479147314212166e-309,2.876234820899719e-308,9.668882458274003e-309,1.848027891239825e-308,4.609952099476768e-308,9.77666110964247e-309,8.781163211770253e-309,1.0,9.8239029788076e-309,7.619291783448215e-309,8.139777633784847e-309,7.23128854232224e-309,2.5718216892354493e-308
115,0.014487665333379732,0.07600053670447177,0.02356822377151834,0.03806449690717371,0.08852054769994061,0.023279167480243484,0.01973233735438635,0.07019278730101616,0.023269195474787063,0.017246891610213498,0.01812601213886473,0.016172931618903444,0.11246819859657965
116,0.03470279833626387,0.025706730335327974,0.18389977716128164,0.031747575200712405,0.029936458263022277,0.03478590881940905,0.025642622968080443,0.023489245879795735,0.04411966435861449,0.027153143389181254,0.022310050930791307,0.03773893508505326,0.0406747738979686
117,1.410044412868098e-308,9.149831436622356e-309,1.311562838046443e-308,1.0350609771786165e-308,9.071127553122307e-309,2.8842987662383504e-308,5.686943984824688e-308,7.826572999439735e-309,2.2387257754686283e-308,1.0,3.093820257479338e-308,1.817760412694867e-308,9.66889791447546e-309
118,0.01202164950256318,0.13279953172092074,0.01773948816476573,0.028366286132492043,0.06683154092518265,0.01748657458389294,0.015937224061320344,0.08404711636331277,0.017434413050244985,0.014027250228979314,0.014948766618392877,0.013118181658931603,0.07050989828266063
119,1.249143207163783e-308,1.073313103244153e-308,1.6504556597492116e-308,1.6104698070199833e-308,1.161961224192618e-308,1.0,3.7358179525328173e-308,9.746040025234894e-309,4.704892801317862e-308,3.2577833605588456e-308,2.845587126067387e-308,1.6481883210589184e-308,1.176522617235471e-308
120,0.014014111269149178,0.013614851666733338,0.016052529192519784,0.015600151479616487,0.013607346042198997,0.05291349721547446,0.4569138945789051,0.011599663672124443,0.02979901275427244,0.05431808551741992,0.05290448037963331,0.017986143396969568,0.014127873738054918
121,0.008093536271935637,0.03433015489668769,0.012131074500567477,0.023435698946509265,0.05859272035110673,0.012355272254771881,0.011005975166406928,0.5485031615446174,0.012398213797717545,0.009542406480138576,0.01022198690612914,0.009041449161725001,0.031852411602338315
122,6.475571519716617e-309,3.1676039872323065e-308,9.540949994329835e-309,1.7895354018526487e-308,4.707984023578437e-308,9.800623154131533e-309,8.88965572045871e-309,1.0,9.80748262173402e-309,7.679893236758744e-309,8.268249981236543e-309,7.223137913563447e-309,2.6121237260956173e-308
123,1.0841647395915695e-308,1.02178801525148e-308,1.182552110474897e-308,1.141656443851064e-308,1.0123416784781934e-308,3.2258995173911134e-308,1.0,8.69063406866942e-309,2.0765342303010104e-308,4.4454175073663e-308,3.9224076021718627e-308,1.386360900093018e-308,1.049968503776584e-308
124,1.220869303527873e-308,1.0867511892721383e-308,1.580221453575343e-308,1.567639023138888e-308,1.1612250716635585e-308,1.0,4.0155007186095947e-308,9.78594003224508e-309,4.2154711993014017e-308,3.332672882716828e-308,3.1388466398070697e-308,1.5841184816992006e-308,1.17657321856069e-308
125,0.03331801501606749,0.025846816304354966,0.15910632920626908,0.031479544750703074,0.03006818516013647,0.03414900256420584,0.025256446445678534,0.023520289721864013,0.04283891837635114,0.026603164089910064,0.021979885391078455,0.03627834955086154,0.04144980896937759
126,0.016447692879670933,0.014414838801099806,0.023354095206688828,0.020616782707117053,0.015687777363227823,0.6511187543687385,0.04591053924450011,0.012778030697757412,0.07528615767187592,0.04029042148260465,0.03268555584445906,0.022603675650379424,0.016161472403433984
127,1.257018077823934e-308,1.0831891617505887e-308,1.6715563424864806e-308,1.611371848191371e-308,1.1711613809633135e-308,1.0,3.712433759859651e-308,9.814174428600886e-309,4.780271445021282e-308,3.2506463567799345e-308,2.835335075513684e-308,1.654479035242564e-308,1.18897939569753e-308
128,0.013949172223031008,0.2340709481831524,0.02007327217227544,0.027511461345667176,0.055157934096940656,0.021564952495443462,0.02010921737343766,0.047486308213664646,0.02075420188440885,0.017329718515254035,0.01886706791709342,0.01533971312661032,0.07576953281055278
129,0.13572252677661487,0.015216687357088931,0.04060392100989778,0.01788020256773126,0.01593215924993517,0.030007700458188864,0.02446707618187326,0.013461920013939086,0.03670235809403295,0.03277586001070557,0.02200845679965478,0.09618802145822854,0.018239429424399798
130,0.012885296417656917,0.014862172997722464,0.03311332195238731,0.03102589215670628,0.020261796268695856,0.031072122080506356,0.018188424125118292,0.014705577675576365,0.04371246871742122,0.016944084249786964,0.01520024844053209,0.01745757920609832,0.021084937922417536
131,1.4257037602258143e-308,9.12509395884038e-309,1.317080632817578e-308,1.0334506068584906e-308,9.04961534502406e-309,2.883666157372743e-308,5.48414415734504e-308,7.807167173263366e-309,2.2515002115634996e-308,1.0,3.069795553414665e-308,1.836767973617908e-308,9.65369683948787e-309
132,7.00531386022189e-309,2.3508297335042197e-308,1.1169860466547436e-308,3.6523591033902185e-308,1.0,1.0735529406087173e-308,9.377443185754173e-309,3.590809586021939e-308,1.1737298346257384e-308,8.16409677196757e-309,8.50049050984873e-309,8.26446922380617e-309,2.923333972927208e-308
133,7.23364146461418e-309,1.0,1.0212985556679906e-308,1.503854206387836e-308,3.147687186979517e-308,1.061056053182889e-308,1.004858901344012e-308,3.2580940255525704e-308,1.0364569628199844e-308,8.732407641901804e-309,9.472176772601847e-309,7.89254485665939e-309,3.720340491908218e-308
134,0.1367298617098847,0.016827136082838937,0.04655693123636969,0.019661569446142512,0.017549061079439276,0.03252918577761712,0.02438673600980701,0.01532670009897049,0.03715207777710732,0.031955444411330296,0.02310652381041439,0.050803997932543817,0.02013866357932704
135,0.013256660583940096,0.008310816091352216,0.012579183658700517,0.009492067876718783,0.008258645345099326,0.030761907409012433,0.042701664078022054,0.007120487327241286,0.021973421784140093,0.7569788434471562,0.028686393478309313,0.016535462306567106,0.008860408251385104
136,0.01831867738723803,0.017985165316727704,0.025013672320433764,0.020791136535312494,0.01815901446036404,0.14599777273839473,0.06282334323400737,0.015450654713212976,0.05211262694357507,0.053732775431507146,0.04938628073480407,0.022035867769844245,0.01941869579593535
137,0.02299179758445634,0.023407030159488165,0.03211340196173311,0.026447071616354935,0.023483776884933343,0.1595567372869313,0.07531555902056104,0.020060566020760284,0.06262786778048036,0.06535981958024914,0.0625698294692599,0.027281917587322117,0.025231982049662954
138,0.006243470572011733,0.009342157750903248,0.010066256770673585,0.8475095322849092,0.014010507393741368,0.012799363554933626,0.00954543273687014,0.010577582209575833,0.015205713078676976,0.008182684845737379,0.008342346865733156,0.008236508122364027,0.011020692414432385
139,8.29714179263141e-309,1.366610442399547e-308,1.4220726055657784e-308,1.0,2.3191053048637977e-308,1.584681304747189e-308,1.2068951785400496e-308,1.607040175716727e-308,1.915290730518036e-308,1.0405611896153053e-308,1.043415193827853e-308,1.082643803331704e-308,1.7179092832113886e-308
140,8.64493326716077e-309,3.710095839048851e-308,1.4997253900565137e-308,2.391814914729897e-308,4.786691722123209e-308,1.2643330343868545e-308,1.101073542872895e-308,3.0300665326467467e-308,1.3238362138760806e-308,9.8715118008992e-309,9.715083846675054e-309,9.80341716044791e-309,1.0
141,0.011304123963514262,0.01464695368979501,0.014473127727364284,0.0162093926046942,0.0142800251238416,0.038190467199377624,0.03337126411698634,0.012441430411377321,0.023793048904615005,0.024750475047268135,0.054249062346550726,0.013431196988690167,0.014064938039717373
142,0.020134635395799,0.07688438075621104,0.032654536554451934,0.04555579711582733,0.07177806259294471,0.036741453898007356,0.02985285942782501,0.059117258120258136,0.034469363790104124,0.025643651848943013,0.027676163534777722,0.022497550811854842,0.0875789475003659
143,1.116680597289163e-308,9.93055884709428e-309,1.1802238152204664e-308,1.1079166709778643e-308,9.82544173576964e-309,3.0508870417068817e-308,1.0,8.42058371648331e-309,2.06238347326858e-308,5.21851209606671e-308,3.7614085584350793e-308,1.443064840788225e-308,1.022866001475322e-308
144,1.091467446756853e-308,1.0704926642461304e-308,1.2505981044064807e-308,1.2357760169602026e-308,1.0755225583428525e-308,3.8466453171664223e-308,1.0,9.15580834923182e-309,2.289192216699986e-308,4.1279785959913344e-308,3.8455629716145386e-308,1.413440935650398e-308,1.1112808697565036e-308
145,0.005482609249482055,0.027317498909279075,0.008122326482149533,0.015351764337339263,0.04350133448264187,0.008371095281239475,0.0075840045918665125,0.8312071097052233,0.008375872575341246,0.006532520389483746,0.007029487406271342,0.006134032668962177,0.022995749958444587
146,0.017973835361809683,0.02029898339503587,0.02378885365596664,0.024672830300054852,0.020655902485497566,0.10963030227293097,0.10614589454448503,0.01737482630911777,0.04896496792582118,0.05622783002251391,0.07673436572305754,0.02304480209095042,0.021014167926150573
147,8.66705762476851e-309,3.712814684338422e-308,1.506039327623752e-308,2.42528477240626e-308,4.927537668710957e-308,1.2761316636921116e-308,1.1094314430213494e-308,3.05276916485064e-308,1.3367772812131604e-308,9.9301770798205e-309,9.783821695492627e-309,9.848483722561514e-309,1.0
148,0.12692855991126895,0.014903331033687005,0.03990894501305063,0.01754089476402468,0.015611625645526638,0.02960755031107826,0.024049086743586648,0.013178996169869398,0.0363112736831968,0.0322877355477489,0.02162134786940328,0.09594883735459066,0.01786906882326853
149,0.02705183307401394,0.023224209697708283,0.1264626661317302,0.03758925984969924,0.029699962434625277,0.04002376994219174,0.02573366031370241,0.022410781517690933,0.05998158617262055,0.02613763943346581,0.02203790520291704,0.034770705053887525,0.03536755611754279
150,0.023331526110202904,0.01495754308666134,0.036000644918759615,0.021367089071156618,0.016447831834311383,0.10714257538807362,0.03860279127396065,0.013485548571036253,0.11790633964001694,0.04571702057713983,0.029716758403397874,0.03305141989627498,0.01778099150886332
151,9.138009748922244e-309,3.306243107531801e-308,1.639375358096482e-308,2.4014421642061876e-308,4.3565643192572e-308,1.3489207415088884e-308,1.153946113551754e-308,2.735419978903354e-308,1.416394893974812e-308,1.0400704830600087e-308,1.011256323613282e-308,1.040642305742112e-308,1.0
152,8.3138506487565e-309,1.248586092398676e-308,1.3449176362173233e-308,1.0,1.884865096648929e-308,1.7027342835819707e-308,1.270271346924943e-308,1.414350614486355e-308,2.0287464468136986e-308,1.0875599417736515e-308,1.1084625797573354e-308,1.0972202292924727e-308,1.4773516348836886e-308
153,0.012471758828313455,0.021300012998149074,0.02130397524579304,0.7378685757507601,0.03742483339861307,0.023649376519371018,0.01809732160249716,0.02529245177037981,0.028428689660765945,0.015592142413930317,0.015766778601247457,0.016155807909367076,0.02664827530081245
154,8.32527079085615e-309,1.4112269372804584e-308,1.4389601679403606e-308,1.0,2.44892745316918e-308,1.5860445577232763e-308,1.21148990142189e-308,1.6646929856467965e-308,1.915367647207562e-308,1.042565440980599e-308,1.0459271179671206e-308,1.083750641488497e-308,1.792279196081657e-308
155,0.023581940625347415,0.024471088986529714,0.08163529105748495,0.04245722742727435,0.03363633202170781,0.03118073511512815,0.022578515593254873,0.024751728869744173,0.04140634337383572,0.022239146475201046,0.019437902902313065,0.028818673326617424,0.04196313310870792
156,0.007047559004917189,0.010531792646269406,0.01135470853832518,0.8172102669013654,0.015782113142226706,0.01444165763024948,0.010773458998276855,0.011927543672394961,0.017141741229579434,0.00923676824283202,0.009415995478438759,0.009295620957379005,0.01242005413012525
157,8.21829779737021e-309,1.250784850250127e-308,1.345583610773568e-308,1.0,1.9453002505475884e-308,1.623644057296289e-308,1.226072507787442e-308,1.4384555661262033e-308,1.9422557226434935e-308,1.0555120971738937e-308,1.0677531729254314e-308,1.080418834294035e-308,1.5018207678028126e-308
158,8.234537274463883e-309,1.282609872783072e-308,1.3684008997372913e-308,1.0,2.0577417440115497e-308,1.601500283229095e-308,1.2135441355125874e-308,1.4842382052417546e-308,1.932635525351551e-308,1.046523491844495e-308,1.0553522518728275e-308,1.081187585388468e-308,1.561286772945895e-308
159,6.429114274738053e-309,3.157140362166423e-308,9.501905241286655e-309,1.771305321107528e-308,4.48629690825777e-308,9.593667142132144e-309,8.7241446099301e-309,1.0,9.63419890501554e-309,7.564686825908136e-309,8.081621260804226e-309,7.163600199993686e-309,2.6085841013643757e-308
160,0.014838327061964637,0.021639984837024152,0.023611821728106937,0.4654878989529034,0.03193107192888722,0.03015447525953899,0.022550920088630265,0.024531388522095066,0.035463975672645254,0.019420979757931358,0.019782030055838225,0.019528921259453956,0.025362994032609783
161,6.538390866524465e-309,3.228983223446461e-308,9.658899789482104e-309,1.8044680484439934e-308,4.895814990937297e-308,9.96229229519027e-309,9.027749397504304e-309,1.0,9.94638596087538e-309,7.78391021661828e-309,8.386179546099474e-309,7.297912794313317e-309,2.691165510048883e-308
162,6.5295184797587e-309,3.239877909229326e-308,9.65552051162114e-309,1.7984137097274494e-308,4.8415099779087695e-308,9.918988958016e-309,9.0117799591987e-309,1.0,9.902031624414406e-309,7.769408966106574e-309,8.342631862673646e-309,7.28930356427959e-309,2.707374577353654e-308
163,0.014887410061175341,0.021704918091353012,0.023691767304506044,0.46589311833078284,0.032030135613189306,0.030225938968601554,0.022615774111076518,0.02460784413897918,0.03555824521081921,0.019479015773730814,0.019834130919378575,0.019596012285848088,0.02544686521052802
164,0.04140805601860695,0.03488035142207424,0.2382662771255289,0.053014793266213264,0.04444567877193197,0.0478733974460765,0.03434190067402363,0.03412275993601676,0.06483216518186613,0.03513038875617761,0.029763191759870727,0.048468778791356415,0.05652970413247994
165,0.3368860491005636,0.02465019069414445,0.05447643263525712,0.027347756783793364,0.025118938881022304,0.042052304350671726,0.03554913986037776,0.022238176681282744,0.04648879325133586,0.04575567224335124,0.03396559108833118,0.07234368988268139,0.02858042934775841
166,0.013839317762247528,0.07049839606438894,0.0225942104238404,0.03479497779820881,0.07560932784048913,0.02231230870839139,0.018863045012556815,0.05963358166128314,0.02223394280939738,0.016507605448623494,0.017317655202175115,0.015429037497177084,0.1119607771759936
167,0.01755380999308847,0.09845718043202968,0.02828315650362436,0.041584439071913386,0.08604557901355565,0.028829250441577314,0.02445377780129366,0.06961029967924129,0.02829400859825734,0.021286232376256556,0.022549187405028613,0.019522980093815784,0.12655966854893205
168,8.228805432907527e-309,1.330435860960358e-308,1.3994159522791706e-308,1.0,2.24110236689795e-308,1.559719853833464e-308,1.19032200185409e-308,1.567116394720498e-308,1.8834915640770256e-308,1.0292445575123204e-308,1.0314940551403093e-308,1.073731736370201e-308,1.6616644684483293e-308
169,0.018381596530267368,0.015680017877866513,0.023026607675466746,0.019582196088989853,0.016123293452586375,0.14011341151983653,0.09242336686621457,0.013589972722966056,0.05427654242981291,0.07835539992084942,0.05443008480852908,0.024049571130012756,0.016922006358174754
170,7.0728127212221e-309,1.0,1.0014537303146034e-308,1.505679743972307e-308,3.208948358824174e-308,1.020018734794629e-308,9.70131452977413e-309,3.3843908638635902e-308,1.003660494834475e-308,8.45085264993921e-309,9.05258854478317e-309,7.73454337112583e-309,3.727372899002175e-308
171,0.017661327086592668,0.0190089581727773,0.019528104480512273,0.020728948017550656,0.018225211998035996,0.05736937074490988,0.05906508939086465,0.016047452272899984,0.03294238880951065,0.04315623348916665,0.17989136621418264,0.020876004248693892,0.018511122786681072
172,7.072649413401973e-309,1.0,1.007578679249313e-308,1.5332123884500404e-308,3.336730449806866e-308,1.020052996095326e-308,9.682957684143246e-309,3.4983215130105536e-308,1.006640552243098e-308,8.43352303675976e-309,8.994731564516386e-309,7.75401643989967e-309,3.8705453024315363e-308
173,0.007307295188573507,0.035647049264537836,0.011149315232026067,0.023518951789005347,0.14292467522496782,0.011469295276638253,0.010292303054491558,0.07803198549930149,0.011726477390859878,0.008789143652910121,0.009380256234379075,0.008365959182258886,0.03596977051077441
174,0.014892575162266953,0.015783832720592243,0.022060382130406973,0.017468195376952173,0.015860217810663126,0.08330048864300019,0.04195384783938789,0.013523011245374042,0.03873010072470314,0.037126538722334713,0.03701918274443773,0.017467986000982354,0.01721888792825834
175,0.012113855460104619,0.42022832199529725,0.017048323048766943,0.02651459723428135,0.05744438814392079,0.017628069325634207,0.016969453862063538,0.06046663901192593,0.017355319412236243,0.014651720693396354,0.01575093341779604,0.01335498128036677,0.060231551562675394
176,1.47863628501473e-308,9.32513085486799e-309,1.38459511480876e-308,1.066789011685848e-308,9.27969371382966e-309,3.1989633744645856e-308,5.290732264731115e-308,7.981673899657954e-309,2.425194321869136e-308,1.0,3.182765545938152e-308,1.901916396153815e-308,9.921494543049283e-309
177,0.008491561010004913,0.00811266289482348,0.00865669867917513,0.008655755118344502,0.007683434434815918,0.022319971260817896,0.026469835431185505,0.006881177282151242,0.013756743355584586,0.022291385345824054,0.7322632719174021,0.009724746662816353,0.007899824949235133
178,0.019324163045219,0.01474042264243559,0.02979501454310252,0.025248779801057948,0.017012786728991196,0.09209784400512626,0.03516447334041431,0.013480869748912853,0.5434950836862404,0.03450518246692043,0.02664800909756804,0.030329673442020713,0.0174681496698474
179,0.02342354220002675,0.014640807146410036,0.036949510318204495,0.020952374690446158,0.016149526132278488,0.09363536516763603,0.03573893779905607,0.013222970386321297,0.12184335455133222,0.042906456958435805,0.028191243336484734,0.03320070452745964,0.017525162229387343
180,6.506395074443577e-309,3.214911143730227e-308,9.599751555727615e-309,1.8064259509568286e-308,4.886577309959226e-308,9.88269489618463e-309,8.97283398497936e-309,1.0,9.885563639157126e-309,7.73781520360135e-309,8.32815744805083e-309,7.268374644197193e-309,2.6617897301826603e-308
181,0.01018293772312376,0.7004184289204268,0.014301491443268937,0.021764454606437132,0.04625233299202528,0.01477312198225827,0.014190017579373672,0.04864353069382913,0.014508340344002689,0.012287966507985306,0.013228542696833481,0.011177526784857474,0.05064667551988693
182,0.015666958096376492,0.10331135376672833,0.024225886980503403,0.039766687151755964,0.09609768069100191,0.02658507215848797,0.023486016548822278,0.07729020178146633,0.02574391806999826,0.01982916420288834,0.021593806938151643,0.01764516257076073,0.09408666784829257
183,0.024344627758461346,0.015262291765956119,0.039345758731887864,0.022591125693198946,0.0170341974946246,0.09601779205035972,0.038172223662769955,0.01383775430599567,0.1789713781770083,0.04278296460841508,0.028662033734251902,0.036132032918106974,0.018400686529857553
184,0.013434049260392406,0.17649260763203115,0.020082130037238504,0.029061884499472796,0.06337342524085374,0.02074833777121173,0.018735193720826833,0.06025035951082407,0.02016173252417807,0.01628418563109969,0.017530346209299618,0.014709243625469921,0.09103461917031835
185,0.49723639374804,0.019025822310103975,0.04306283949287395,0.02017576892273559,0.01910362928423918,0.03283872023913423,0.027559555410409716,0.016652558648742214,0.03666137925783748,0.03628450590837209,0.026315875167626842,0.058920179223474166,0.022134609334576602
186,1.0,7.407510370137784e-309,1.889666452934466e-308,8.23341078659253e-309,7.61982198605864e-309,1.2869700338936674e-308,1.0622814435510554e-308,6.58605358185798e-309,1.497634168814726e-308,1.3758681393799313e-308,9.916755114015e-309,2.6279804939890313e-308,8.83188143960422e-309
187,0.013320878607157497,0.05823348208996732,0.022307775200082095,0.05079638430399568,0.2927075970249947,0.021496518585685537,0.01859536967630049,0.0667236985122652,0.022721824198731037,0.01604490919262389,0.016473240599151034,0.015610751847079043,0.10655523607316376
188,0.013827386471675536,0.28862918195113185,0.020299711408646427,0.029329008070908637,0.06317764701019839,0.021120746160797173,0.019336076880666096,0.06215078801064234,0.020485994060725685,0.016790961985307686,0.018173082125855805,0.015102146379969211,0.08547243040442418
189,0.0040467385678289464,0.017779602729275933,0.006050512954537665,0.011508811187282258,0.028112597021742482,0.006086279791841728,0.005460756105152484,0.7353296977955088,0.006117664451941612,0.004745641545108705,0.0050588602643197415,0.0045120667364415955,0.0160436968799824
190,7.23736438524738e-309,1.0,1.0199479760895505e-308,1.494199383657782e-308,3.1042457153388556e-308,1.0611814715288e-308,1.0060664475961253e-308,3.2151388634814534e-308,1.035315734606253e-308,8.743296163341167e-309,9.49121631114208e-309,7.89002189241106e-309,3.68067270864369e-308
191,0.027604800313193324,0.013646244012646299,0.5810636017435054,0.018246967669464775,0.01574778595971212,0.025002168339683876,0.0170159209076141,0.012671178715262446,0.03593868078661702,0.01917250945658383,0.014827006723912474,0.03172554918439555,0.019088314246875446
192,0.03244301857664163,0.023137868573540162,0.048491734365252094,0.03200708871188036,0.025151807278905994,0.2246414687438866,0.05940659558243321,0.020696115579035054,0.1405741702973302,0.06415020544236467,0.04535939140313974,0.04312946324844355,0.027019372133821034
193,0.021624728755836972,0.0172457622497924,0.02440748642181346,0.020255316784905004,0.017205149019514573,0.09415985474184213,0.11137402001760817,0.014787615260089869,0.04895913717120356,0.14318080415968265,0.08226441420431435,0.02721432629902419,0.018162030487539133
194,7.407174045663977e-309,1.0,1.0549291542001253e-308,1.536041905461097e-308,3.2265740548746373e-308,1.1074364416772047e-308,1.0403858155386867e-308,3.2863005615795386e-308,1.0752650699428905e-308,9.015249274844723e-309,9.820667231346173e-309,8.083267129934953e-309,3.947002265874447e-308
195,0.5849306093802596,0.022698767355749477,0.05201770128890838,0.02468586165324286,0.023104967500166586,0.03719558385936604,0.03165479992772622,0.020292729636614253,0.04197858347377727,0.040298324501985554,0.02996629611746412,0.0645299801235734,0.026645795181166186
196,0.021704821302412962,0.019575859629592237,0.0739503684760264,0.030908165566776814,0.02469055199758285,0.04002250377545069,0.023707887287824088,0.018504927381719466,0.059708767656695264,0.023673282967782056,0.019850920680271514,0.028959530244853978,0.02872642278996315
197,7.227775625366373e-309,1.0,1.0199120342393096e-308,1.494081467546434e-308,3.107927930639751e-308,1.056348567022637e-308,1.0004514229408724e-308,3.2358425231017237e-308,1.0316551134917037e-308,8.70626002957077e-309,9.431028022590875e-309,7.874597899423735e-309,3.711783173520173e-308
198,0.007372000517145954,0.0046941285601211115,0.00677095879047661,0.005309717933224541,0.0046547557177192755,0.014584721056694233,0.027854366757908578,0.0040170510844259035,0.01151408210425701,0.8262327850928038,0.015568722181513107,0.009518578809863997,0.00496693963189837
199,0.025013336920977975,0.018722467256099308,0.02901988583528988,0.021660423602610387,0.018761886761115523,0.1074761780974276,0.08955707520940182,0.015973778205523818,0.05783787427234766,0.14049580093836755,0.06613239282883793,0.031297678363069584,0.020159538486926858
200,0.7508611803530073,0.013306052564957607,0.034697522142763164,0.014955709837650061,0.013794414239732341,0.0221544279899359,0.018021683067529704,0.012033138000239677,0.025794210312127967,0.02277322303828171,0.01699008121236297,0.038632164359603836,0.01598619288180751
201,0.01873470660329389,0.01698436207380992,0.02227848083173633,0.02075400654481295,0.0173999663422829,0.09162795891671492,0.15614744260072255,0.014645323362798644,0.04492185867813164,0.07178202304876724,0.05611727459294971,0.024779050646878586,0.01813291225214688
202,0.010094372220498861,0.1152484680694742,0.015502607950560417,0.02764320729511269,0.06562598373262996,0.01526273566652573,0.0138633559815536,0.0841878914907017,0.015240799675839635,0.012200689811352035,0.013001421234203867,0.011027540842057138,0.06791276539990901
203,3.0929250380270846e-308,8.63194660348115e-309,2.2529526219908567e-308,1.1294845493710903e-308,9.399029934827955e-309,1.895966017186167e-308,1.5094961617954974e-308,7.70306513711659e-309,2.696051339529379e-308,1.9457155040282954e-308,1.2906312311044335e-308,1.0,1.0478358091435515e-308
204,0.012765418367882655,0.008217633466512756,0.018806222691057806,0.013628979247573732,0.00942258596660314,0.0395728217485636,0.018971742538729595,0.00750624056593198,0.7461462763798905,0.020243350311282673,0.014603742460911426,0.022292421610313168,0.009859972876756806
205,0.0246957648394073,0.015998077958151495,0.03715771830020578,0.02245917279559995,0.01746803724510877,0.12474050942439899,0.04405399901124411,0.014383707370015809,0.11159089961414807,0.0514484455573517,0.0327306754534357,0.03435518252457415,0.01890069240563145
206,1.0363205033520976e-308,1.0062975245143115e-308,1.0788248435884697e-308,1.0755223102680516e-308,9.56399614597525e-309,2.950930071532999e-308,3.6647369133083787e-308,8.48274635861184e-309,1.7512728612173653e-308,2.87702564540124e-308,1.0,1.207173091960248e-308,9.85354872237448e-309
207,0.02885925118262567,0.01674585289300956,0.029096262537423194,0.01982253998618534,0.016980674266491642,0.07177054275231998,0.07001298933760461,0.01440486113077756,0.05560445808642626,0.21105560500788023,0.05051111855544696,0.03846342428915148,0.01842545375626241
208,0.028958449021647056,0.022476989039756454,0.13219921270124146,0.02864922458254122,0.02628233978660682,0.03238522587800036,0.02203317931016482,0.02085796331555375,0.04228573700827104,0.02329198351684007,0.01990435439895938,0.03050508610229234,0.033688644794115805
209,1.0,7.41562852095642e-309,1.7456362405146846e-308,8.120473787470212e-309,7.54045988194814e-309,1.3128135796645754e-308,1.1045186239919963e-308,6.53757455407314e-309,1.495571792925902e-308,1.457877074298779e-308,1.038865173099186e-308,2.629246725855961e-308,8.68554774465712e-309
210,1.7222582520255466e-308,1.0522000495546384e-308,1.0,1.416959954638195e-308,1.2378037178454504e-308,1.705915175231411e-308,1.1762551659992233e-308,9.83737934142767e-309,2.3724790450638106e-308,1.276734596143088e-308,1.029939804286792e-308,1.910267052667883e-308,1.5490697010362016e-308
211,1.473496017039808e-308,1.04637260820145e-308,2.2912168964100396e-308,1.8046599520409026e-308,1.2137490191070583e-308,5.381291533217975e-308,2.382610698230244e-308,9.60351282206835e-309,1.0,2.418627797090183e-308,1.8228339199499295e-308,2.4287996888898216e-308,1.25630269140988e-308
212,1.0,7.014182576054444e-309,1.7458071058010537e-308,7.72635843797192e-309,7.20355196609334e-309,1.156056423300699e-308,9.352360730170905e-309,6.33579287145765e-309,1.3162095792819797e-308,1.1827724710375183e-308,8.93575423147755e-309,1.8336318449057307e-308,8.355751407578466e-309
213,0.032941466804724304,0.0204335638471831,0.04872508636546784,0.030842165717454625,0.02282362662590083,0.12642153267574727,0.04958445168560085,0.018486136063243463,0.28029829987705557,0.05577916144958636,0.03798504490873109,0.05115622620930101,0.0244034998669619
